ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Puchase Amounts,Subscription Start Date,Subscription Expiration,Duration,Demo User,Free Trial User,Auto Renew,Country,User Type,Lead Platform (App = 0),Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,App Start,App Other,App Completed,App NULL,App Onboarding,App Launch Times
3396,ENG,0,1,0,#VALUE!,3/23/2020,2/2/2021,316,0,1,1,Other,1,0,0,1,1,0,0,0,0,33,45,33,0,0,47
3397,ITA,0,0,1,95.88,8/19/2019,8/19/2020,366,0,0,0,US/Canada,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
3398,FRA,0,0,1,0,5/10/2019,5/10/2020,366,1,0,1,US/Canada,1,0,1,1,1,0,0,0,0,13,10,39,0,0,45
3399,DEU,0,0,1,0,6/2/2019,9/5/2021,826,0,0,1,US/Canada,1,1,0,1,0,0,0,0,0,2,6,4,0,0,5
3400,ARA,0,0,0,#VALUE!,3/19/2020,6/19/2020,92,1,0,0,US/Canada,1,0,1,1,18,10,0,2,0,2,5,4,0,0,7
3401,ENG,0,1,0,#VALUE!,1/25/2019,1/28/2020,368,0,1,0,Other,1,0,0,1,0,0,0,0,0,1,0,10,0,0,14
3402,DEU,0,0,1,65.94,7/22/2019,6/27/2020,341,0,1,0,US/Canada,1,1,0,1,0,0,0,0,0,0,9,0,0,0,41
3403,ENG,0,1,0,#VALUE!,6/24/2019,12/28/2019,187,0,1,0,Other,1,0,0,1,0,0,0,0,0,84,55,26,0,0,91
3404,DEU,0,0,1,143.76,2/10/2020,2/10/2022,731,0,1,0,Other,1,1,1,1,46,24,8,12,1,18,9,7,0,0,20
3405,EBR,0,0,1,207.9,10/26/2019,5/2/2020,189,0,1,1,Europe,1,1,1,1,50,29,0,16,0,36,1,9,0,0,40
3406,ITA,0,0,0,#VALUE!,7/27/2019,1/27/2020,184,1,0,0,Other,1,0,0,1,0,0,0,0,0,28,22,10,0,0,33
3407,ESC,0,0,1,108.9,1/1/2020,7/4/2020,185,0,0,0,Europe,1,1,0,1,28,24,20,5,2,96,94,93,0,0,96
3408,FRA,0,1,0,#VALUE!,11/2/2018,11/8/2019,371,0,1,0,US/Canada,1,0,1,1,14,0,0,0,0,4,4,21,0,0,31
3409,JPN,0,0,0,#VALUE!,3/20/2020,1/30/2021,316,1,0,0,Other,1,0,1,1,23,0,0,0,0,4,6,3,0,0,8
3410,GLE,0,1,1,79,2/2/2019,11/2/2019,273,0,0,0,US/Canada,1,1,0,1,0,0,0,0,0,17,15,29,0,0,45
3411,ESP,0,0,0,#VALUE!,1/27/2020,4/26/2020,90,1,0,1,US/Canada,1,0,1,1,21,0,0,0,0,21,27,23,0,0,28
3412,FRA,0,0,0,#VALUE!,2/28/2020,5/28/2020,90,1,0,1,US/Canada,1,0,1,1,6,0,0,0,0,1,5,4,0,0,7
3413,ESP,0,0,0,#VALUE!,8/9/2019,11/9/2019,92,1,0,0,US/Canada,1,0,1,1,197,108,0,103,0,21,22,18,0,0,22
3414,FRA,0,0,1,39,12/29/2019,3/29/2020,91,0,0,0,US/Canada,1,1,0,1,2,0,0,0,0,6,13,9,0,0,18
3415,RUS,0,0,1,42.9,12/1/2019,6/4/2020,186,0,1,1,Europe,1,1,0,1,0,0,0,0,0,43,45,43,0,0,45
3417,DEU,0,0,1,41.34,12/2/2019,3/2/2020,91,0,0,0,Europe,1,1,0,1,18,15,10,3,2,25,6,16,0,0,26
3418,ALL,0,0,0,#VALUE!,3/23/2020,3/23/2021,365,1,0,1,US/Canada,1,0,1,1,7,0,0,0,0,2,2,2,0,0,7
3419,TGL,0,0,0,#VALUE!,7/17/2019,7/17/2020,366,1,0,1,US/Canada,1,0,1,1,2,0,0,0,0,40,41,35,0,0,42
3421,ENG,0,1,0,#VALUE!,3/30/2020,9/8/2020,162,0,1,1,US/Canada,1,0,1,1,4,0,0,0,0,31,38,34,0,0,42
3422,ESP,0,0,0,#VALUE!,3/16/2019,6/16/2019,92,1,0,0,US/Canada,1,0,1,1,13,0,0,0,0,2,3,20,0,0,23
3423,DEU,0,1,1,119,3/6/2019,3/6/2020,366,1,0,0,US/Canada,1,1,1,1,45,11,2,9,1,8,16,13,0,0,32
3424,JPN,0,0,1,39,1/7/2020,4/7/2020,91,0,0,0,Other,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3426,JPN,0,0,1,38.58,2/4/2020,5/4/2020,90,0,0,1,US/Canada,1,1,1,1,17,2,0,1,0,6,1,2,0,0,8
3427,EBR,0,0,0,#VALUE!,12/27/2019,3/27/2020,91,0,0,0,Europe,1,1,1,1,11,0,0,0,0,16,16,6,0,0,22
3428,ESP,0,0,0,#VALUE!,3/13/2019,6/13/2019,92,1,0,0,US/Canada,1,0,1,1,1,0,0,0,0,0,1,9,0,0,9
3429,DEU,0,0,0,#VALUE!,11/22/2019,11/22/2020,366,1,0,0,US/Canada,1,0,1,1,3,2,0,1,0,6,10,7,0,0,10
3432,ENG,0,1,0,#VALUE!,1/22/2019,3/17/2020,420,0,1,0,Other,1,0,0,1,0,0,0,0,0,7,7,10,0,0,15
3433,ALL,0,0,1,104.39,2/26/2020,2/26/2021,366,1,0,1,US/Canada,1,0,0,1,54,1,1,1,1,0,6,6,0,0,9
3434,DEU,0,1,1,79,1/16/2019,4/16/2020,456,1,0,0,US/Canada,1,1,1,1,23,17,10,3,1,12,17,8,0,0,15
3435,ESP,0,0,0,#VALUE!,1/25/2020,4/25/2020,91,1,0,0,Other,1,0,1,1,0,0,0,0,0,5,7,7,0,0,8
3437,ESC,0,1,0,#VALUE!,7/25/2019,7/25/2020,366,1,0,1,US/Canada,1,0,1,1,4,4,0,2,0,2,24,66,0,0,64
3438,EBR,0,1,1,35.97,12/3/2019,6/3/2020,183,0,1,1,US/Canada,1,1,1,1,4,0,0,0,0,1,2,0,0,0,1
3439,ITA,0,1,0,#VALUE!,5/13/2019,10/28/2019,168,1,0,0,Europe,1,0,0,1,0,0,0,0,0,9,24,15,0,0,64
3440,FRA,0,0,1,71.63,1/25/2020,1/25/2021,366,1,0,1,US/Canada,1,0,1,1,59,31,24,8,3,2,5,3,0,0,6
3443,ESP,0,1,0,#VALUE!,11/19/2018,11/23/2019,369,0,1,0,US/Canada,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
3444,EBR,0,1,1,18.49,1/26/2019,4/26/2020,456,0,0,1,Europe,1,1,0,1,37,37,0,2,0,45,50,51,0,0,63
3446,ENG,0,0,1,0,4/22/2019,7/22/2019,91,0,0,0,US/Canada,1,1,1,1,89,0,0,0,0,1,10,10,0,0,8
3447,RUS,0,0,0,#VALUE!,2/19/2020,8/19/2020,182,1,0,1,US/Canada,1,0,0,1,0,0,0,0,0,35,35,33,0,0,35
3448,ENG,0,0,0,#VALUE!,3/25/2020,7/1/2020,98,0,1,0,US/Canada,1,1,1,1,71,71,60,5,1,7,5,4,0,0,6
3450,ESP,0,1,0,#VALUE!,12/12/2019,6/12/2020,183,0,0,1,Europe,1,1,1,1,25,2,0,2,0,9,9,10,0,0,13
3451,HIN,0,0,1,36.46,10/18/2019,1/18/2020,92,1,0,0,Europe,1,1,1,1,3,3,0,2,0,26,29,24,0,0,32
3452,ITA,0,0,0,#VALUE!,11/1/2019,2/1/2020,92,1,0,0,US/Canada,1,0,1,1,14,0,0,0,0,3,4,1,0,0,2
3453,NED,0,0,0,#VALUE!,12/21/2019,3/21/2020,91,1,0,0,Europe,1,0,0,1,0,0,0,0,0,11,11,11,0,0,13
3454,ESC,0,1,0,#VALUE!,1/8/2020,5/8/2020,121,1,0,1,Europe,1,0,1,1,12,10,0,1,0,27,36,34,0,0,49
3455,EBR,0,1,0,#VALUE!,3/14/2019,6/18/2020,462,1,0,1,Europe,1,0,1,1,2,2,0,1,0,28,66,108,0,0,112
3456,ESP,0,0,1,35.97,9/3/2019,12/3/2019,91,1,0,0,US/Canada,1,0,0,1,0,0,0,0,0,3,5,2,0,0,5
3457,ENG,0,1,0,#VALUE!,3/8/2019,4/8/2020,397,1,0,0,US/Canada,1,0,0,1,0,0,0,0,0,5,6,12,0,0,23
3458,FRA,0,0,0,#VALUE!,3/19/2020,6/19/2020,92,1,0,1,Other,1,0,1,1,0,0,0,0,0,2,3,3,0,0,3
3459,FRA,0,0,0,#VALUE!,2/9/2020,5/9/2020,90,1,0,1,US/Canada,1,0,1,1,12,6,0,3,0,3,5,6,0,0,7
3460,NED,0,1,0,#VALUE!,7/14/2019,7/14/2020,366,1,0,1,Europe,1,1,1,1,5,0,0,0,0,26,29,37,0,0,58
3461,ENG,0,0,1,35.97,11/7/2019,2/20/2020,105,0,1,0,US/Canada,1,1,0,1,0,0,0,0,0,9,1,5,0,0,8
3462,ITA,0,0,0,#VALUE!,3/23/2020,1/20/2021,303,1,0,0,US/Canada,1,0,1,1,12,8,0,5,0,2,4,2,0,0,12
3463,FRA,0,1,0,#VALUE!,3/25/2020,12/31/2020,281,0,1,1,Other,1,0,1,1,1,1,0,1,0,11,15,9,0,0,13
3464,ESP,0,0,1,42.36,8/13/2019,11/16/2019,95,0,1,0,US/Canada,1,1,0,1,0,0,0,0,0,4,5,3,0,0,3
3465,ESP,0,0,0,#VALUE!,3/19/2020,8/17/2020,151,1,0,0,Europe,1,0,1,1,13,8,0,1,0,24,28,21,0,0,26
3466,DEU,0,1,1,35.97,10/23/2019,7/23/2020,274,0,0,1,US/Canada,1,1,1,1,4,2,0,1,0,38,36,39,0,0,36
3467,KOR,0,1,1,35.97,12/21/2019,6/21/2020,183,0,0,1,US/Canada,1,1,1,1,4,3,0,3,0,6,3,1,0,0,5
3468,TGL,0,1,0,#VALUE!,1/26/2019,1/26/2021,731,1,0,1,US/Canada,1,0,1,1,3,2,0,1,0,4,16,4,0,0,24
3469,ESP,0,0,0,#VALUE!,3/23/2020,1/19/2021,302,1,0,1,US/Canada,1,0,1,1,11,0,0,0,0,1,11,8,0,0,14
3470,ENG,0,0,0,#VALUE!,8/19/2019,2/19/2020,184,1,0,0,US/Canada,1,0,1,1,1,0,0,0,0,7,8,6,0,0,7
3471,ESP,0,0,0,#VALUE!,2/29/2020,5/29/2020,90,1,0,1,US/Canada,1,0,1,1,7,3,0,2,0,3,18,16,0,0,18
3473,ESP,0,0,1,35.97,11/8/2019,2/8/2020,92,0,0,0,US/Canada,1,1,1,1,19,0,0,0,0,8,11,6,0,0,9
3474,ESP,0,0,1,0,1/22/2019,1/22/2020,365,0,0,0,US/Canada,1,1,1,1,100,1,0,1,0,21,39,64,0,0,93
3475,ENG,0,0,0,#VALUE!,3/10/2019,6/10/2019,92,1,0,0,US/Canada,1,0,1,1,13,0,0,0,0,4,4,9,0,0,38
3476,TGL,0,1,0,#VALUE!,11/21/2018,11/24/2020,734,0,1,1,US/Canada,1,0,1,1,6,5,0,1,0,23,27,33,0,0,51
3478,ENG,0,1,1,126.5,4/3/2019,10/3/2019,183,1,0,0,Europe,1,1,0,1,12,3,0,1,0,9,7,36,0,0,38
3479,FRA,0,0,1,35.97,2/6/2020,5/6/2020,90,0,0,1,US/Canada,1,1,1,1,22,1,0,1,0,0,4,2,0,0,2
3481,ENG,0,1,0,#VALUE!,4/23/2019,8/5/2019,104,1,0,0,Other,1,0,0,1,0,0,0,0,0,4,6,58,0,0,61
3482,TGL,0,1,1,35.97,6/12/2019,6/12/2020,366,0,0,1,US/Canada,1,1,1,1,4,1,0,1,0,39,20,66,0,0,74
3483,GRK,0,0,0,#VALUE!,1/4/2020,4/12/2020,99,0,1,0,US/Canada,1,1,1,1,11,3,1,3,1,8,16,15,0,0,16
3484,ENG,0,0,1,65.94,10/19/2019,4/19/2020,183,1,0,1,Other,1,0,0,1,1,0,0,0,0,9,4,6,0,0,12
3485,ENG,0,0,0,#VALUE!,3/5/2019,3/4/2020,365,1,0,0,US/Canada,1,0,1,1,21,1,0,1,0,16,18,49,0,0,59
3486,GRK,0,1,0,#VALUE!,11/23/2018,5/31/2020,555,1,0,1,US/Canada,1,0,0,1,0,0,0,0,0,43,40,75,0,0,82
3487,ESP,0,0,1,39,1/9/2020,4/9/2020,91,1,0,0,US/Canada,1,0,0,1,2,0,0,0,0,1,6,7,0,0,10
3488,POR,0,0,1,35.97,6/13/2019,7/2/2020,385,0,0,1,US/Canada,1,1,1,1,52,1,0,1,0,1,8,0,0,0,5
1069,ESC,0,0,0,#VALUE!,7/5/2019,6/16/2020,347,1,1,0,Other,1,0,0,1,0,0,0,0,0,42,55,23,0,0,54
3489,JPN,0,0,0,#VALUE!,11/2/2019,2/2/2020,92,1,0,0,US/Canada,1,0,1,1,13,0,0,0,0,6,6,4,0,0,5
3490,FRA,0,0,0,#VALUE!,4/26/2019,7/26/2019,91,0,1,0,US/Canada,1,1,0,1,3,3,0,1,0,2,7,7,0,0,9
3492,TGL,0,0,1,35.97,3/23/2019,9/26/2019,187,0,0,0,US/Canada,1,1,1,1,50,0,0,0,0,17,9,47,0,0,54
3493,FRA,0,0,1,17.05,4/27/2019,10/27/2019,183,0,0,0,Europe,1,1,0,1,0,0,0,0,0,11,16,26,0,0,32
3495,ESP,0,0,0,#VALUE!,1/28/2020,4/28/2020,91,1,0,1,US/Canada,1,0,1,1,9,0,0,0,0,20,29,15,0,0,34
3496,ENG,0,1,0,#VALUE!,4/23/2019,1/23/2020,275,0,1,0,US/Canada,1,0,0,1,0,0,0,0,0,37,52,69,0,0,86
3497,ESP,0,1,0,#VALUE!,6/19/2019,1/4/2020,199,1,0,0,US/Canada,1,0,1,1,0,0,0,0,0,3,5,4,0,0,8
3498,FRA,0,1,1,35.97,8/19/2019,5/22/2020,277,0,1,1,US/Canada,1,1,1,1,4,2,0,1,0,23,3,16,0,0,15
3499,EBR,0,0,1,68.53,9/23/2019,3/23/2020,182,0,0,0,Europe,1,1,0,1,6,6,0,2,0,50,54,44,0,0,53
3501,ESP,0,0,1,65.94,7/16/2019,1/16/2020,184,1,0,0,US/Canada,1,0,0,1,0,0,0,0,0,39,20,35,0,0,39
3502,FRA,0,1,0,#VALUE!,5/3/2019,11/3/2019,184,1,0,0,US/Canada,1,0,0,1,0,0,0,0,0,8,5,19,0,0,25
3503,EBR,0,0,0,#VALUE!,11/5/2019,2/5/2020,92,0,1,0,Europe,1,1,1,1,11,0,0,0,0,43,24,27,0,0,44
3504,FRA,0,0,1,65.94,12/1/2019,6/1/2020,183,1,0,0,US/Canada,1,0,1,1,5,2,0,1,0,5,12,2,0,0,16
3505,ESP,0,1,1,19.99,1/1/2019,5/5/2020,490,0,0,1,US/Canada,1,1,1,1,3,0,0,0,0,4,6,4,0,0,10
3506,NED,0,0,1,19.63,1/12/2019,6/12/2019,151,0,0,0,Europe,1,1,1,1,30,0,0,0,0,0,0,0,0,0,3
3507,ESC,0,0,1,30.38,8/10/2019,11/10/2019,92,0,0,0,Europe,1,1,1,1,2,0,0,0,0,3,3,4,0,0,6
3510,ARA,0,0,1,68.53,10/9/2019,4/12/2020,186,0,1,0,Europe,1,1,0,1,0,0,0,0,0,5,13,8,0,0,16
3511,ESP,0,1,0,#VALUE!,3/20/2020,1/17/2021,303,1,0,1,US/Canada,1,0,0,1,1,1,0,1,0,65,68,82,0,0,109
3512,FRA,0,0,1,32.34,10/2/2019,4/2/2020,183,1,0,0,Europe,1,1,0,1,2,1,1,1,1,2,8,2,0,0,3
3513,ESC,0,0,1,16.88,5/29/2019,8/29/2019,92,1,0,1,Europe,1,0,0,1,0,0,0,0,0,1,6,8,0,0,11
3514,CHI,0,1,0,#VALUE!,11/14/2018,11/17/2019,368,0,1,0,Other,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3515,DEU,0,1,0,#VALUE!,3/22/2020,1/25/2021,309,1,0,1,US/Canada,1,0,1,1,8,0,0,0,0,11,11,10,0,0,18
1955,ITA,0,0,1,0,11/12/2018,11/12/2019,365,1,0,0,US/Canada,1,1,1,1,184,7,0,5,0,13,12,34,0,0,34
3516,ESP,0,0,1,0,4/26/2019,7/26/2019,91,1,0,1,US/Canada,1,0,1,1,12,0,0,0,0,2,5,6,0,0,6
3517,EBR,0,0,0,#VALUE!,2/15/2020,5/15/2020,90,1,0,0,Europe,1,0,1,1,0,0,0,0,0,5,8,7,0,0,10
3519,FRA,0,0,1,103.95,10/9/2019,4/13/2020,187,0,0,0,Europe,1,1,0,1,0,0,0,0,0,12,20,14,0,0,17
3520,ESP,0,1,1,79,5/6/2019,11/13/2019,191,1,0,1,US/Canada,1,1,1,1,50,0,0,0,0,8,7,0,0,0,13
3523,ESP,0,0,0,#VALUE!,6/28/2019,9/28/2019,92,1,0,0,US/Canada,1,0,0,1,0,0,0,0,0,4,3,0,0,0,3
3524,ESP,0,0,1,35.97,3/27/2020,6/30/2020,95,0,1,0,US/Canada,1,1,1,1,3,3,0,3,0,1,2,3,0,0,3
3525,FRA,0,0,1,0,11/23/2018,2/23/2020,457,1,0,0,US/Canada,1,0,0,1,26,24,2,9,1,3,3,1,0,0,8
3527,FRA,0,1,0,#VALUE!,3/19/2020,3/2/2021,348,0,1,1,Europe,1,0,1,1,1,1,0,1,0,18,20,19,0,0,19
3528,ENG,0,1,0,#VALUE!,3/21/2020,2/8/2021,324,0,1,1,Other,1,0,0,1,1,0,0,0,0,22,23,12,0,0,55
3529,ESP,0,1,0,#VALUE!,6/11/2019,6/11/2020,366,1,0,0,US/Canada,1,0,1,1,1,0,0,0,0,9,6,2,0,0,24
3530,DEU,0,0,1,10.28,11/28/2018,11/28/2020,731,1,0,0,Europe,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9
3531,FRA,0,0,1,61.38,7/6/2019,1/6/2020,184,1,0,0,Europe,1,0,0,1,0,0,0,0,0,12,5,10,0,0,12
3532,TGL,0,0,1,38.58,7/7/2019,10/7/2019,92,0,0,1,US/Canada,1,1,1,1,72,0,0,0,0,10,2,3,0,0,11
3534,ESP,0,0,1,143.76,9/3/2019,9/3/2021,731,0,0,0,US/Canada,1,1,1,1,19,18,0,4,0,24,28,22,0,0,36
3537,DEU,0,0,1,32.76,12/9/2018,6/9/2019,182,0,0,0,Europe,1,1,1,1,19,0,0,0,0,0,7,36,0,0,26
3538,ESP,0,1,0,#VALUE!,3/19/2020,2/13/2021,331,1,0,1,Other,1,0,0,1,1,0,0,0,0,17,17,17,0,0,23
3539,DEU,0,0,0,#VALUE!,10/28/2019,10/28/2020,366,0,1,0,US/Canada,1,1,1,1,2,1,0,1,0,60,63,47,0,0,56
3540,ARA,0,0,1,10.28,12/4/2018,12/4/2020,731,0,0,1,Europe,1,1,0,1,0,0,0,0,0,1,1,0,0,0,7
3542,ESP,0,1,0,#VALUE!,12/19/2019,7/3/2020,197,1,0,1,US/Canada,1,0,1,1,14,1,0,1,0,10,10,6,0,0,9
3543,ESP,0,1,1,79,8/5/2019,5/21/2020,290,0,1,1,Other,1,1,1,1,1,1,0,1,0,8,14,3,0,0,10
3544,ESP,0,0,1,239,9/14/2019,9/14/2021,731,0,0,1,US/Canada,0,1,1,1,0,0,0,0,0,23,1,13,0,0,17
3546,VIE,0,0,1,39,7/6/2019,10/9/2019,95,0,1,1,US/Canada,1,1,1,1,36,0,0,0,0,6,3,4,0,0,10
3547,POR,0,0,1,0,11/8/2018,11/8/2019,365,0,0,0,US/Canada,1,1,0,1,0,0,0,0,0,5,7,3,0,0,7
3548,FRA,0,0,1,0,10/10/2018,10/10/2020,731,0,0,1,US/Canada,0,1,1,1,0,0,0,0,0,16,10,12,0,0,16
3549,ITA,0,0,1,35.97,2/27/2020,6/11/2020,105,0,1,0,Other,1,1,0,1,22,22,13,4,3,13,4,12,0,0,8
3550,ESC,0,0,0,#VALUE!,3/12/2019,6/12/2019,92,1,0,0,Europe,1,0,0,1,0,0,0,0,0,1,4,21,0,0,10
3551,ESP,0,1,0,#VALUE!,2/19/2019,2/19/2020,365,0,0,0,US/Canada,1,1,1,1,12,0,0,0,0,38,17,78,0,0,84
3552,FRA,0,0,0,#VALUE!,3/25/2020,1/8/2021,289,1,0,1,Other,1,0,0,1,2,2,0,1,0,14,16,12,0,0,15
3553,FRA,0,0,1,143.76,8/13/2019,8/13/2021,731,1,0,0,US/Canada,0,1,1,1,0,0,0,0,0,16,0,12,0,0,13
3554,EBR,0,0,1,15.33,1/30/2019,1/30/2021,731,0,0,0,Europe,1,1,0,1,3,3,0,1,0,6,5,8,0,0,18
3555,FRA,0,1,0,#VALUE!,1/3/2020,10/3/2020,274,1,0,1,US/Canada,1,0,1,1,1,0,0,0,0,22,23,45,0,0,29
3556,TGL,0,0,1,119.76,7/25/2019,7/25/2021,731,1,0,1,US/Canada,1,0,1,1,2,0,0,0,0,14,16,14,0,0,20
3557,ITA,0,0,0,#VALUE!,1/27/2020,4/27/2020,91,1,0,0,US/Canada,1,0,1,1,30,0,0,0,0,2,6,3,0,0,9
3558,ESP,0,1,1,119,10/6/2018,10/6/2020,731,0,0,1,US/Canada,1,1,1,1,7,5,0,1,0,16,12,17,0,0,25
3559,ITA,0,1,0,#VALUE!,11/19/2019,5/22/2020,185,0,1,0,Europe,1,1,0,1,15,4,1,3,1,44,45,36,0,0,44
3560,DEU,0,1,0,#VALUE!,10/26/2019,4/26/2020,183,1,0,1,US/Canada,1,0,1,1,2,0,0,0,0,20,21,19,0,0,20
3561,ESP,0,0,0,#VALUE!,12/24/2019,3/24/2020,91,1,0,0,US/Canada,1,0,0,1,0,0,0,0,0,5,9,6,0,0,9
3562,ESP,0,1,0,#VALUE!,3/20/2020,2/14/2021,331,0,1,1,US/Canada,1,0,1,1,16,11,0,5,0,8,13,10,0,0,11
3563,DEU,0,0,1,42.8,10/24/2019,5/15/2020,204,0,0,0,Europe,1,1,0,1,19,18,2,2,1,14,16,5,0,0,23
3564,DEU,0,0,1,0,3/19/2019,3/19/2021,731,0,0,0,US/Canada,1,1,1,1,3,0,0,0,0,9,10,9,0,0,13
3565,JPN,0,1,0,#VALUE!,3/22/2020,2/2/2021,317,0,1,1,US/Canada,1,0,1,1,19,8,4,3,1,11,23,21,0,0,24
3566,ESP,0,0,1,35.97,2/7/2020,5/7/2020,90,1,0,1,US/Canada,1,0,1,1,15,0,0,0,0,3,10,9,0,0,8
3567,ESC,0,0,1,60.76,7/14/2019,10/14/2019,92,0,0,0,Europe,1,1,1,1,2,0,0,0,0,30,24,25,0,0,30
3569,ESP,0,0,1,39,1/2/2020,4/6/2020,95,0,1,0,US/Canada,1,1,1,1,15,1,1,1,1,5,7,4,0,0,8
3571,DEU,0,1,0,#VALUE!,2/24/2019,2/27/2020,368,0,1,0,Europe,1,0,1,1,61,14,10,5,1,9,12,53,0,0,112
3572,EBR,0,0,1,15.33,3/18/2019,3/18/2021,731,1,0,1,Europe,1,1,0,1,0,0,0,0,0,43,50,64,0,0,62
3573,ESP,0,1,0,#VALUE!,3/26/2020,2/5/2021,316,0,0,1,US/Canada,1,1,1,1,4,3,0,3,0,3,5,0,0,0,9
3574,ESP,0,1,1,119,9/17/2019,9/17/2020,366,1,0,1,US/Canada,1,0,1,1,5,1,0,1,0,7,9,6,0,0,6
3575,ESC,0,0,1,55.18,1/22/2020,7/22/2020,182,1,0,0,Europe,1,0,0,1,1,0,0,0,0,4,4,13,0,0,20
3576,TUR,0,0,1,10.28,5/25/2019,5/25/2021,731,1,0,1,Europe,1,1,0,1,0,0,0,0,0,57,58,58,0,0,61
3577,ESP,0,0,0,#VALUE!,1/23/2020,4/23/2020,91,1,0,0,US/Canada,1,0,1,1,13,5,0,2,0,1,1,0,0,0,4
3578,KOR,0,1,1,79,7/23/2019,4/26/2020,278,0,1,1,US/Canada,1,1,1,1,3,0,0,0,0,11,12,5,0,0,13
3579,ESP,0,0,1,143.76,10/7/2019,10/7/2021,731,0,0,0,US/Canada,0,1,1,1,0,0,0,0,0,6,7,6,0,0,7
3580,ENG,0,1,0,#VALUE!,5/13/2019,7/2/2020,416,1,0,0,Europe,1,0,1,1,0,0,0,0,0,19,41,31,0,0,52
3583,FRA,0,1,0,#VALUE!,6/27/2019,3/27/2020,274,1,0,0,Europe,1,0,1,1,2,1,0,1,0,39,39,33,0,0,43
3584,ENG,0,1,0,#VALUE!,3/27/2020,3/20/2021,358,0,1,1,US/Canada,1,0,1,1,4,0,0,0,0,9,13,14,0,0,26
3585,ENG,0,1,1,79,12/6/2018,1/26/2020,416,0,0,0,Other,1,1,1,1,0,0,0,0,0,10,9,11,0,0,31
3586,ITA,0,1,0,#VALUE!,6/5/2019,3/5/2020,274,0,0,0,US/Canada,1,1,1,1,9,0,0,0,0,9,8,10,0,0,28
3587,ENG,0,1,1,179,2/28/2019,3/28/2021,759,1,0,0,Other,1,1,1,1,35,26,0,1,0,2,6,16,0,0,29
3588,TUR,0,0,1,65.94,1/18/2020,1/18/2021,366,0,0,1,US/Canada,1,1,1,1,57,33,17,15,4,25,25,25,0,0,25
3593,ESP,0,0,1,65.94,11/16/2019,11/16/2020,366,1,0,1,US/Canada,1,0,0,1,0,0,0,0,0,16,18,8,0,0,17
3595,ALL,0,1,1,179,4/8/2019,4/8/2021,731,0,0,1,US/Canada,1,1,1,1,8,6,2,3,1,1,4,1,0,0,2
3596,EBR,0,0,0,#VALUE!,12/8/2019,3/8/2020,91,1,0,1,Other,1,0,0,1,0,0,0,0,0,13,17,14,0,0,18
3597,ESP,0,1,1,119,7/28/2019,8/29/2020,398,0,1,1,US/Canada,1,1,0,1,11,11,0,2,0,34,37,27,0,0,39
3598,FRA,0,0,1,35.97,3/14/2020,6/30/2020,108,0,1,1,US/Canada,1,1,0,1,8,8,0,1,0,13,17,12,0,0,14
3599,JPN,0,0,0,#VALUE!,2/5/2020,8/5/2020,182,1,0,0,Other,1,0,1,1,0,0,0,0,0,31,38,37,0,0,44
3600,FRA,0,0,1,65.94,12/12/2019,1/27/2021,412,0,0,1,Other,1,1,0,1,17,16,12,7,4,20,14,13,0,0,17
3601,EBR,0,0,1,26.95,3/21/2020,6/21/2020,92,1,0,0,Europe,1,0,1,1,5,0,0,0,0,10,4,8,0,0,4
3602,ENG,0,1,0,#VALUE!,1/8/2019,1/11/2020,368,0,1,0,US/Canada,1,0,1,1,1,0,0,0,0,10,10,10,0,0,14
3603,ESP,0,0,1,0,12/22/2018,12/22/2019,365,0,0,0,US/Canada,1,1,1,1,125,0,0,0,0,7,9,0,0,0,6
3605,EBR,0,1,0,#VALUE!,3/19/2020,7/4/2020,107,0,1,1,Europe,1,0,0,1,1,1,1,1,1,9,5,3,0,0,17
3606,SVE,0,0,1,39.5,9/6/2019,3/24/2020,200,0,1,0,US/Canada,1,1,1,1,10,9,6,2,1,25,30,23,0,0,34
3607,ESP,0,1,0,#VALUE!,10/14/2019,7/14/2020,274,1,0,1,US/Canada,1,0,1,1,2,1,0,1,0,14,14,9,0,0,13
3608,ESP,0,1,1,79,1/15/2019,4/30/2020,471,1,0,1,US/Canada,1,0,1,1,6,3,0,2,0,10,16,5,0,0,18
3609,GRK,0,1,0,#VALUE!,6/9/2019,12/9/2019,183,1,0,0,US/Canada,1,0,1,1,41,0,0,0,0,19,6,24,0,0,27
3611,FRA,0,1,0,#VALUE!,11/15/2019,5/15/2020,182,1,0,1,US/Canada,1,0,1,1,1,0,0,0,0,10,10,7,0,0,11
3612,ALL,0,1,0,#VALUE!,3/28/2020,3/31/2021,368,0,1,1,Other,1,0,0,1,0,0,0,0,0,1,5,4,0,0,3
3613,ENG,0,0,1,0,11/27/2018,2/27/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3614,ESC,0,0,0,#VALUE!,2/9/2020,8/9/2020,182,1,0,1,Europe,1,0,0,1,0,0,0,0,0,4,20,20,0,0,22
